4696;LA;1969;4;2;1969-04-02;Wed;192
4697;MA;1969;4;2;1969-04-02;Wed;242
4698;MD;1969;4;2;1969-04-02;Wed;140
4699;ME;1969;4;2;1969-04-02;Wed;52
4700;MI;1969;4;2;1969-04-02;Wed;452
4701;MN;1969;4;2;1969-04-02;Wed;228
4702;MO;1969;4;2;1969-04-02;Wed;252
4703;MS;1969;4;2;1969-04-02;Wed;118
4704;MT;1969;4;2;1969-04-02;Wed;32
4705;NC;1969;4;2;1969-04-02;Wed;262
4706;ND;1969;4;2;1969-04-02;Wed;32
4707;NE;1969;4;2;1969-04-02;Wed;58
4708;NH;1969;4;2;1969-04-02;Wed;28
4709;NJ;1969;4;2;1969-04-02;Wed;302
4710;NM;1969;4;2;1969-04-02;Wed;58
4711;NV;1969;4;2;1969-04-02;Wed;26
4712;NY;1969;4;2;1969-04-02;Wed;906
4713;OH;1969;4;2;1969-04-02;Wed;536
4714;OK;1969;4;2;1969-04-02;Wed;94
4715;OR;1969;4;2;1969-04-02;Wed;94
4716;PA;1969;4;2;1969-04-02;Wed;494
4717;RI;1969;4;2;1969-04-02;Wed;48
4718;SC;1969;4;2;1969-04-02;Wed;130
4719;SD;1969;4;2;1969-04-02;Wed;22
4720;TN;1969;4;2;1969-04-02;Wed;214
4721;TX;1969;4;2;1969-04-02;Wed;584
4722;UT;1969;4;2;1969-04-02;Wed;82
4723;VA;1969;4;2;1969-04-02;Wed;228
4724;VT;1969;4;2;1969-04-02;Wed;24
4725;WA;1969;4;2;1969-04-02;Wed;176
4726;WI;1969;4;2;1969-04-02;Wed;246
4727;WV;1969;4;2;1969-04-02;Wed;72
4728;WY;1969;4;2;1969-04-02;Wed;24
4729;AK;1969;4;3;1969-04-03;Thurs;18
4730;AL;1969;4;3;1969-04-03;Thurs;162
4731;AR;1969;4;3;1969-04-03;Thurs;90
4732;AZ;1969;4;3;1969-04-03;Thurs;76
4733;CA;1969;4;3;1969-04-03;Thurs;936
4734;CO;1969;4;3;1969-04-03;Thurs;106
4735;CT;1969;4;3;1969-04-03;Thurs;120
4736;DC;1969;4;3;1969-04-03;Thurs;54
4737;DE;1969;4;3;1969-04-03;Thurs;30
4738;FL;1969;4;3;1969-04-03;Thurs;308
4739;GA;1969;4;3;1969-04-03;Thurs;224
4740;HI;1969;4;3;1969-04-03;Thurs;30
4741;IA;1969;4;3;1969-04-03;Thurs;138
4742;ID;1969;4;3;1969-04-03;Thurs;42
4743;IL;1969;4;3;1969-04-03;Thurs;516
4744;IN;1969;4;3;1969-04-03;Thurs;250
4745;KS;1969;4;3;1969-04-03;Thurs;86
4746;KY;1969;4;3;1969-04-03;Thurs;148
4747;LA;1969;4;3;1969-04-03;Thurs;212
4748;MA;1969;4;3;1969-04-03;Thurs;236
4749;MD;1969;4;3;1969-04-03;Thurs;174
4750;ME;1969;4;3;1969-04-03;Thurs;48
4751;MI;1969;4;3;1969-04-03;Thurs;412
4752;MN;1969;4;3;1969-04-03;Thurs;184
4753;MO;1969;4;3;1969-04-03;Thurs;192
4754;MS;1969;4;3;1969-04-03;Thurs;104
4755;MT;1969;4;3;1969-04-03;Thurs;32
4756;NC;1969;4;3;1969-04-03;Thurs;246
4757;ND;1969;4;3;1969-04-03;Thurs;40
4758;NE;1969;4;3;1969-04-03;Thurs;58
4759;NH;1969;4;3;1969-04-03;Thurs;38
4760;NJ;1969;4;3;1969-04-03;Thurs;302
4761;NM;1969;4;3;1969-04-03;Thurs;54
4762;NV;1969;4;3;1969-04-03;Thurs;20
4763;NY;1969;4;3;1969-04-03;Thurs;844
4764;OH;1969;4;3;1969-04-03;Thurs;512
4765;OK;1969;4;3;1969-04-03;Thurs;94
4766;OR;1969;4;3;1969-04-03;Thurs;102
4767;PA;1969;4;3;1969-04-03;Thurs;548
4768;RI;1969;4;3;1969-04-03;Thurs;40
4769;SC;1969;4;3;1969-04-03;Thurs;132
4770;SD;1969;4;3;1969-04-03;Thurs;36
4771;TN;1969;4;3;1969-04-03;Thurs;178
4772;TX;1969;4;3;1969-04-03;Thurs;552
4773;UT;1969;4;3;1969-04-03;Thurs;74
4774;VA;1969;4;3;1969-04-03;Thurs;204
4775;VT;1969;4;3;1969-04-03;Thurs;22
4776;WA;1969;4;3;1969-04-03;Thurs;184
4777;WI;1969;4;3;1969-04-03;Thurs;218
4778;WV;1969;4;3;1969-04-03;Thurs;92
4779;WY;1969;4;3;1969-04-03;Thurs;12
4780;AK;1969;4;4;1969-04-04;Fri;20
4781;AL;1969;4;4;1969-04-04;Fri;210
4782;AR;1969;4;4;1969-04-04;Fri;74
4783;AZ;1969;4;4;1969-04-04;Fri;88
4784;CA;1969;4;4;1969-04-04;Fri;932
4785;CO;1969;4;4;1969-04-04;Fri;92
4786;CT;1969;4;4;1969-04-04;Fri;144
4787;DC;1969;4;4;1969-04-04;Fri;80
4788;DE;1969;4;4;1969-04-04;Fri;26
4789;FL;1969;4;4;1969-04-04;Fri;272
4790;GA;1969;4;4;1969-04-04;Fri;262
4791;HI;1969;4;4;1969-04-04;Fri;34
4792;IA;1969;4;4;1969-04-04;Fri;142
4793;ID;1969;4;4;1969-04-04;Fri;50
4794;IL;1969;4;4;1969-04-04;Fri;532
4795;IN;1969;4;4;1969-04-04;Fri;246
4796;KS;1969;4;4;1969-04-04;Fri;108
4797;KY;1969;4;4;1969-04-04;Fri;186
4798;LA;1969;4;4;1969-04-04;Fri;170
4799;MA;1969;4;4;1969-04-04;Fri;282
4800;MD;1969;4;4;1969-04-04;Fri;168
4801;ME;1969;4;4;1969-04-04;Fri;58
4802;MI;1969;4;4;1969-04-04;Fri;364
4803;MN;1969;4;4;1969-04-04;Fri;180
4804;MO;1969;4;4;1969-04-04;Fri;204
4805;MS;1969;4;4;1969-04-04;Fri;130
4806;MT;1969;4;4;1969-04-04;Fri;34
4807;NC;1969;4;4;1969-04-04;Fri;256
4808;ND;1969;4;4;1969-04-04;Fri;40
4809;NE;1969;4;4;1969-04-04;Fri;66
4810;NH;1969;4;4;1969-04-04;Fri;34
4811;NJ;1969;4;4;1969-04-04;Fri;302
4812;NM;1969;4;4;1969-04-04;Fri;40
4813;NV;1969;4;4;1969-04-04;Fri;28
4814;NY;1969;4;4;1969-04-04;Fri;834
4815;OH;1969;4;4;1969-04-04;Fri;466
4816;OK;1969;4;4;1969-04-04;Fri;98
4817;OR;1969;4;4;1969-04-04;Fri;108
4818;PA;1969;4;4;1969-04-04;Fri;466
4819;RI;1969;4;4;1969-04-04;Fri;52
4820;SC;1969;4;4;1969-04-04;Fri;122
4821;SD;1969;4;4;1969-04-04;Fri;34
4822;TN;1969;4;4;1969-04-04;Fri;234
4823;TX;1969;4;4;1969-04-04;Fri;540
4824;UT;1969;4;4;1969-04-04;Fri;62
4825;VA;1969;4;4;1969-04-04;Fri;200
4826;VT;1969;4;4;1969-04-04;Fri;28
4827;WA;1969;4;4;1969-04-04;Fri;156
4828;WI;1969;4;4;1969-04-04;Fri;218
4829;WV;1969;4;4;1969-04-04;Fri;80
4830;WY;1969;4;4;1969-04-04;Fri;20
4831;AK;1969;4;5;1969-04-05;Sat;16
4832;AL;1969;4;5;1969-04-05;Sat;162
4833;AR;1969;4;5;1969-04-05;Sat;76
4834;AZ;1969;4;5;1969-04-05;Sat;76
4835;CA;1969;4;5;1969-04-05;Sat;894
4836;CO;1969;4;5;1969-04-05;Sat;110
4837;CT;1969;4;5;1969-04-05;Sat;126
4838;DC;1969;4;5;1969-04-05;Sat;70
4839;DE;1969;4;5;1969-04-05;Sat;26
4840;FL;1969;4;5;1969-04-05;Sat;242
4841;GA;1969;4;5;1969-04-05;Sat;208
4842;HI;1969;4;5;1969-04-05;Sat;56
4843;IA;1969;4;5;1969-04-05;Sat;122
4844;ID;1969;4;5;1969-04-05;Sat;32
4845;IL;1969;4;5;1969-04-05;Sat;456
4846;IN;1969;4;5;1969-04-05;Sat;246
4847;KS;1969;4;5;1969-04-05;Sat;76
4848;KY;1969;4;5;1969-04-05;Sat;124
4849;LA;1969;4;5;1969-04-05;Sat;170
4850;MA;1969;4;5;1969-04-05;Sat;256
4851;MD;1969;4;5;1969-04-05;Sat;114
4852;ME;1969;4;5;1969-04-05;Sat;50
4853;MI;1969;4;5;1969-04-05;Sat;434
4854;MN;1969;4;5;1969-04-05;Sat;176
4855;MO;1969;4;5;1969-04-05;Sat;200
4856;MS;1969;4;5;1969-04-05;Sat;134
4857;MT;1969;4;5;1969-04-05;Sat;40
4858;NC;1969;4;5;1969-04-05;Sat;242
4859;ND;1969;4;5;1969-04-05;Sat;20
4860;NE;1969;4;5;1969-04-05;Sat;50
4861;NH;1969;4;5;1969-04-05;Sat;24
4862;NJ;1969;4;5;1969-04-05;Sat;302
4863;NM;1969;4;5;1969-04-05;Sat;68
4864;NV;1969;4;5;1969-04-05;Sat;30
4865;NY;1969;4;5;1969-04-05;Sat;760
4866;OH;1969;4;5;1969-04-05;Sat;472
4867;OK;1969;4;5;1969-04-05;Sat;66
4868;OR;1969;4;5;1969-04-05;Sat;86
4869;PA;1969;4;5;1969-04-05;Sat;444
4870;RI;1969;4;5;1969-04-05;Sat;46
4871;SC;1969;4;5;1969-04-05;Sat;122
4872;SD;1969;4;5;1969-04-05;Sat;30
4873;TN;1969;4;5;1969-04-05;Sat;168
4874;TX;1969;4;5;1969-04-05;Sat;474
4875;UT;1969;4;5;1969-04-05;Sat;52
4876;VA;1969;4;5;1969-04-05;Sat;202
4877;VT;1969;4;5;1969-04-05;Sat;14
4878;WA;1969;4;5;1969-04-05;Sat;136
4879;WI;1969;4;5;1969-04-05;Sat;146
4880;WV;1969;4;5;1969-04-05;Sat;94
4881;WY;1969;4;5;1969-04-05;Sat;8
4882;AK;1969;4;6;1969-04-06;Sun;18
4883;AL;1969;4;6;1969-04-06;Sun;136
4884;AR;1969;4;6;1969-04-06;Sun;74
4885;AZ;1969;4;6;1969-04-06;Sun;80
4886;CA;1969;4;6;1969-04-06;Sun;798
4887;CO;1969;4;6;1969-04-06;Sun;118
4888;CT;1969;4;6;1969-04-06;Sun;120
4889;DC;1969;4;6;1969-04-06;Sun;54
4890;DE;1969;4;6;1969-04-06;Sun;20
4891;FL;1969;4;6;1969-04-06;Sun;218
4892;GA;1969;4;6;1969-04-06;Sun;224
4893;HI;1969;4;6;1969-04-06;Sun;40
4894;IA;1969;4;6;1969-04-06;Sun;118
4895;ID;1969;4;6;1969-04-06;Sun;24
4896;IL;1969;4;6;1969-04-06;Sun;450
4897;IN;1969;4;6;1969-04-06;Sun;206
4898;KS;1969;4;6;1969-04-06;Sun;64
4899;KY;1969;4;6;1969-04-06;Sun;152
4900;LA;1969;4;6;1969-04-06;Sun;170
4901;MA;1969;4;6;1969-04-06;Sun;204
4902;MD;1969;4;6;1969-04-06;Sun;148
4903;ME;1969;4;6;1969-04-06;Sun;34
4904;MI;1969;4;6;1969-04-06;Sun;378
4905;MN;1969;4;6;1969-04-06;Sun;136
4906;MO;1969;4;6;1969-04-06;Sun;176
4907;MS;1969;4;6;1969-04-06;Sun;108
4908;MT;1969;4;6;1969-04-06;Sun;32
4909;NC;1969;4;6;1969-04-06;Sun;216
4910;ND;1969;4;6;1969-04-06;Sun;26
4911;NE;1969;4;6;1969-04-06;Sun;36
4912;NH;1969;4;6;1969-04-06;Sun;28
4913;NJ;1969;4;6;1969-04-06;Sun;228
4914;NM;1969;4;6;1969-04-06;Sun;54
4915;NV;1969;4;6;1969-04-06;Sun;26
4916;NY;1969;4;6;1969-04-06;Sun;692
4917;OH;1969;4;6;1969-04-06;Sun;456
4918;OK;1969;4;6;1969-04-06;Sun;72
4919;OR;1969;4;6;1969-04-06;Sun;96
4920;PA;1969;4;6;1969-04-06;Sun;366
4921;RI;1969;4;6;1969-04-06;Sun;40
4922;SC;1969;4;6;1969-04-06;Sun;128
4923;SD;1969;4;6;1969-04-06;Sun;26
4924;TN;1969;4;6;1969-04-06;Sun;150
4925;TX;1969;4;6;1969-04-06;Sun;472
4926;UT;1969;4;6;1969-04-06;Sun;58
4927;VA;1969;4;6;1969-04-06;Sun;164
4928;VT;1969;4;6;1969-04-06;Sun;22
4929;WA;1969;4;6;1969-04-06;Sun;130
4930;WI;1969;4;6;1969-04-06;Sun;158
4931;WV;1969;4;6;1969-04-06;Sun;52
4932;WY;1969;4;6;1969-04-06;Sun;12
4933;AK;1969;4;7;1969-04-07;Mon;12
4934;AL;1969;4;7;1969-04-07;Mon;202
4935;AR;1969;4;7;1969-04-07;Mon;92
4936;AZ;1969;4;7;1969-04-07;Mon;100
4937;CA;1969;4;7;1969-04-07;Mon;972
4938;CO;1969;4;7;1969-04-07;Mon;114
4939;CT;1969;4;7;1969-04-07;Mon;142
4940;DC;1969;4;7;1969-04-07;Mon;76
4941;DE;1969;4;7;1969-04-07;Mon;26
4942;FL;1969;4;7;1969-04-07;Mon;286
4943;GA;1969;4;7;1969-04-07;Mon;242
4944;HI;1969;4;7;1969-04-07;Mon;46
4945;IA;1969;4;7;1969-04-07;Mon;122
4946;ID;1969;4;7;1969-04-07;Mon;26
4947;IL;1969;4;7;1969-04-07;Mon;492
4948;IN;1969;4;7;1969-04-07;Mon;268
4949;KS;1969;4;7;1969-04-07;Mon;98
4950;KY;1969;4;7;1969-04-07;Mon;116
4951;LA;1969;4;7;1969-04-07;Mon;176
4952;MA;1969;4;7;1969-04-07;Mon;250
4953;MD;1969;4;7;1969-04-07;Mon;158
4954;ME;1969;4;7;1969-04-07;Mon;46
4955;MI;1969;4;7;1969-04-07;Mon;434
4956;MN;1969;4;7;1969-04-07;Mon;166
4957;MO;1969;4;7;1969-04-07;Mon;220
4958;MS;1969;4;7;1969-04-07;Mon;118
4959;MT;1969;4;7;1969-04-07;Mon;34
4960;NC;1969;4;7;1969-04-07;Mon;220
4961;ND;1969;4;7;1969-04-07;Mon;34
4962;NE;1969;4;7;1969-04-07;Mon;58
4963;NH;1969;4;7;1969-04-07;Mon;36
4964;NJ;1969;4;7;1969-04-07;Mon;312
4965;NM;1969;4;7;1969-04-07;Mon;52
4966;NV;1969;4;7;1969-04-07;Mon;24
4967;NY;1969;4;7;1969-04-07;Mon;774
4968;OH;1969;4;7;1969-04-07;Mon;492
4969;OK;1969;4;7;1969-04-07;Mon;100
4970;OR;1969;4;7;1969-04-07;Mon;92
4971;PA;1969;4;7;1969-04-07;Mon;424
4972;RI;1969;4;7;1969-04-07;Mon;32
4973;SC;1969;4;7;1969-04-07;Mon;130
4974;SD;1969;4;7;1969-04-07;Mon;32
4975;TN;1969;4;7;1969-04-07;Mon;196
4976;TX;1969;4;7;1969-04-07;Mon;584
4977;UT;1969;4;7;1969-04-07;Mon;62
4978;VA;1969;4;7;1969-04-07;Mon;208
4979;VT;1969;4;7;1969-04-07;Mon;24
4980;WA;1969;4;7;1969-04-07;Mon;164
4981;WI;1969;4;7;1969-04-07;Mon;208
4982;WV;1969;4;7;1969-04-07;Mon;66
4983;WY;1969;4;7;1969-04-07;Mon;16
4984;AK;1969;4;8;1969-04-08;Tues;28
4985;AL;1969;4;8;1969-04-08;Tues;128
4986;AR;1969;4;8;1969-04-08;Tues;82
4987;AZ;1969;4;8;1969-04-08;Tues;94
4988;CA;1969;4;8;1969-04-08;Tues;970
4989;CO;1969;4;8;1969-04-08;Tues;130
4990;CT;1969;4;8;1969-04-08;Tues;174
4991;DC;1969;4;8;1969-04-08;Tues;46
4992;DE;1969;4;8;1969-04-08;Tues;26
4993;FL;1969;4;8;1969-04-08;Tues;300
4994;GA;1969;4;8;1969-04-08;Tues;258
4995;HI;1969;4;8;1969-04-08;Tues;44
4996;IA;1969;4;8;1969-04-08;Tues;130
4997;ID;1969;4;8;1969-04-08;Tues;54
4998;IL;1969;4;8;1969-04-08;Tues;566
4999;IN;1969;4;8;1969-04-08;Tues;242
5000;KS;1969;4;8;1969-04-08;Tues;110
5001;KY;1969;4;8;1969-04-08;Tues;166
5002;LA;1969;4;8;1969-04-08;Tues;204
5003;MA;1969;4;8;1969-04-08;Tues;272
5004;MD;1969;4;8;1969-04-08;Tues;144
5005;ME;1969;4;8;1969-04-08;Tues;42
5006;MI;1969;4;8;1969-04-08;Tues;464
5007;MN;1969;4;8;1969-04-08;Tues;204
5008;MO;1969;4;8;1969-04-08;Tues;256
5009;MS;1969;4;8;1969-04-08;Tues;138
5010;MT;1969;4;8;1969-04-08;Tues;48
5011;NC;1969;4;8;1969-04-08;Tues;258
5012;ND;1969;4;8;1969-04-08;Tues;32
5013;NE;1969;4;8;1969-04-08;Tues;70
5014;NH;1969;4;8;1969-04-08;Tues;34
5015;NJ;1969;4;8;1969-04-08;Tues;358
5016;NM;1969;4;8;1969-04-08;Tues;62
5017;NV;1969;4;8;1969-04-08;Tues;18
5018;NY;1969;4;8;1969-04-08;Tues;900
5019;OH;1969;4;8;1969-04-08;Tues;564
5020;OK;1969;4;8;1969-04-08;Tues;134
5021;OR;1969;4;8;1969-04-08;Tues;106
5022;PA;1969;4;8;1969-04-08;Tues;550
5023;RI;1969;4;8;1969-04-08;Tues;38
5024;SC;1969;4;8;1969-04-08;Tues;114
5025;SD;1969;4;8;1969-04-08;Tues;40
5026;TN;1969;4;8;1969-04-08;Tues;228
5027;TX;1969;4;8;1969-04-08;Tues;614
5028;UT;1969;4;8;1969-04-08;Tues;70
5029;VA;1969;4;8;1969-04-08;Tues;184
5030;VT;1969;4;8;1969-04-08;Tues;22
5031;WA;1969;4;8;1969-04-08;Tues;178
5032;WI;1969;4;8;1969-04-08;Tues;214
5033;WV;1969;4;8;1969-04-08;Tues;62
5034;WY;1969;4;8;1969-04-08;Tues;6
5035;AK;1969;4;9;1969-04-09;Wed;20
5036;AL;1969;4;9;1969-04-09;Wed;178
5037;AR;1969;4;9;1969-04-09;Wed;86
5038;AZ;1969;4;9;1969-04-09;Wed;114
5039;CA;1969;4;9;1969-04-09;Wed;968
5040;CO;1969;4;9;1969-04-09;Wed;78
5041;CT;1969;4;9;1969-04-09;Wed;144
5042;DC;1969;4;9;1969-04-09;Wed;52
5043;DE;1969;4;9;1969-04-09;Wed;16
5044;FL;1969;4;9;1969-04-09;Wed;274
5045;GA;1969;4;9;1969-04-09;Wed;232
5046;HI;1969;4;9;1969-04-09;Wed;42
5047;IA;1969;4;9;1969-04-09;Wed;158
5048;ID;1969;4;9;1969-04-09;Wed;32
5049;IL;1969;4;9;1969-04-09;Wed;530
5050;IN;1969;4;9;1969-04-09;Wed;236
5051;KS;1969;4;9;1969-04-09;Wed;90
5052;KY;1969;4;9;1969-04-09;Wed;186
5053;LA;1969;4;9;1969-04-09;Wed;198
5054;MA;1969;4;9;1969-04-09;Wed;288
5055;MD;1969;4;9;1969-04-09;Wed;184
5056;ME;1969;4;9;1969-04-09;Wed;40
5057;MI;1969;4;9;1969-04-09;Wed;442
5058;MN;1969;4;9;1969-04-09;Wed;202
5059;MO;1969;4;9;1969-04-09;Wed;184
5060;MS;1969;4;9;1969-04-09;Wed;108
5061;MT;1969;4;9;1969-04-09;Wed;48
5062;NC;1969;4;9;1969-04-09;Wed;262
5063;ND;1969;4;9;1969-04-09;Wed;30
5064;NE;1969;4;9;1969-04-09;Wed;68
5065;NH;1969;4;9;1969-04-09;Wed;44
5066;NJ;1969;4;9;1969-04-09;Wed;344
5067;NM;1969;4;9;1969-04-09;Wed;52
5068;NV;1969;4;9;1969-04-09;Wed;24
5069;NY;1969;4;9;1969-04-09;Wed;842
5070;OH;1969;4;9;1969-04-09;Wed;502
5071;OK;1969;4;9;1969-04-09;Wed;128
5072;OR;1969;4;9;1969-04-09;Wed;108
5073;PA;1969;4;9;1969-04-09;Wed;512
5074;RI;1969;4;9;1969-04-09;Wed;40
5075;SC;1969;4;9;1969-04-09;Wed;134
5076;SD;1969;4;9;1969-04-09;Wed;28
5077;TN;1969;4;9;1969-04-09;Wed;190
5078;TX;1969;4;9;1969-04-09;Wed;604
5079;UT;1969;4;9;1969-04-09;Wed;78
5080;VA;1969;4;9;1969-04-09;Wed;230
5081;VT;1969;4;9;1969-04-09;Wed;22
5082;WA;1969;4;9;1969-04-09;Wed;176
5083;WI;1969;4;9;1969-04-09;Wed;208
5084;WV;1969;4;9;1969-04-09;Wed;80
5085;WY;1969;4;9;1969-04-09;Wed;16
5086;AK;1969;4;10;1969-04-10;Thurs;12
5087;AL;1969;4;10;1969-04-10;Thurs;172
5088;AR;1969;4;10;1969-04-10;Thurs;88
5089;AZ;1969;4;10;1969-04-10;Thurs;76
5090;CA;1969;4;10;1969-04-10;Thurs;978
5091;CO;1969;4;10;1969-04-10;Thurs;116
5092;CT;1969;4;10;1969-04-10;Thurs;140
5093;DC;1969;4;10;1969-04-10;Thurs;88
5094;DE;1969;4;10;1969-04-10;Thurs;32
5095;FL;1969;4;10;1969-04-10;Thurs;306
5096;GA;1969;4;10;1969-04-10;Thurs;218
5097;HI;1969;4;10;1969-04-10;Thurs;48
5098;IA;1969;4;10;1969-04-10;Thurs;126
5099;ID;1969;4;10;1969-04-10;Thurs;34
5100;IL;1969;4;10;1969-04-10;Thurs;514
5101;IN;1969;4;10;1969-04-10;Thurs;256
5102;KS;1969;4;10;1969-04-10;Thurs;90
5103;KY;1969;4;10;1969-04-10;Thurs;146
5104;LA;1969;4;10;1969-04-10;Thurs;178
5105;MA;1969;4;10;1969-04-10;Thurs;244
5106;MD;1969;4;10;1969-04-10;Thurs;136
5107;ME;1969;4;10;1969-04-10;Thurs;36
5108;MI;1969;4;10;1969-04-10;Thurs;408
5109;MN;1969;4;10;1969-04-10;Thurs;180
5110;MO;1969;4;10;1969-04-10;Thurs;238
5111;MS;1969;4;10;1969-04-10;Thurs;118
5112;MT;1969;4;10;1969-04-10;Thurs;36
5113;NC;1969;4;10;1969-04-10;Thurs;250
5114;ND;1969;4;10;1969-04-10;Thurs;26
5115;NE;1969;4;10;1969-04-10;Thurs;50
5116;NH;1969;4;10;1969-04-10;Thurs;20
5117;NJ;1969;4;10;1969-04-10;Thurs;350
5118;NM;1969;4;10;1969-04-10;Thurs;66
5119;NV;1969;4;10;1969-04-10;Thurs;24
5120;NY;1969;4;10;1969-04-10;Thurs;880
5121;OH;1969;4;10;1969-04-10;Thurs;528
5122;OK;1969;4;10;1969-04-10;Thurs;90
5123;OR;1969;4;10;1969-04-10;Thurs;108
5124;PA;1969;4;10;1969-04-10;Thurs;500
5125;RI;1969;4;10;1969-04-10;Thurs;46
5126;SC;1969;4;10;1969-04-10;Thurs;110
5127;SD;1969;4;10;1969-04-10;Thurs;22
5128;TN;1969;4;10;1969-04-10;Thurs;186
5129;TX;1969;4;10;1969-04-10;Thurs;656
5130;UT;1969;4;10;1969-04-10;Thurs;80
5131;VA;1969;4;10;1969-04-10;Thurs;204
5132;VT;1969;4;10;1969-04-10;Thurs;20
5133;WA;1969;4;10;1969-04-10;Thurs;182
5134;WI;1969;4;10;1969-04-10;Thurs;218
5135;WV;1969;4;10;1969-04-10;Thurs;62
5136;WY;1969;4;10;1969-04-10;Thurs;16
5137;AK;1969;4;11;1969-04-11;Fri;10
5138;AL;1969;4;11;1969-04-11;Fri;162
5139;AR;1969;4;11;1969-04-11;Fri;86
5140;AZ;1969;4;11;1969-04-11;Fri;76
5141;CA;1969;4;11;1969-04-11;Fri;1050
5142;CO;1969;4;11;1969-04-11;Fri;100
5143;CT;1969;4;11;1969-04-11;Fri;140
5144;DC;1969;4;11;1969-04-11;Fri;78
5145;DE;1969;4;11;1969-04-11;Fri;24
5146;FL;1969;4;11;1969-04-11;Fri;280
5147;GA;1969;4;11;1969-04-11;Fri;258
5148;HI;1969;4;11;1969-04-11;Fri;50
5149;IA;1969;4;11;1969-04-11;Fri;122
5150;ID;1969;4;11;1969-04-11;Fri;46
5151;IL;1969;4;11;1969-04-11;Fri;520
5152;IN;1969;4;11;1969-04-11;Fri;256
5153;KS;1969;4;11;1969-04-11;Fri;110
5154;KY;1969;4;11;1969-04-11;Fri;144
5155;LA;1969;4;11;1969-04-11;Fri;214
5156;MA;1969;4;11;1969-04-11;Fri;364
5157;MD;1969;4;11;1969-04-11;Fri;166
5158;ME;1969;4;11;1969-04-11;Fri;46
5159;MI;1969;4;11;1969-04-11;Fri;470
5160;MN;1969;4;11;1969-04-11;Fri;190
5161;MO;1969;4;11;1969-04-11;Fri;234
5162;MS;1969;4;11;1969-04-11;Fri;96
5163;MT;1969;4;11;1969-04-11;Fri;32
5164;NC;1969;4;11;1969-04-11;Fri;270
5165;ND;1969;4;11;1969-04-11;Fri;30
5166;NE;1969;4;11;1969-04-11;Fri;70
5167;NH;1969;4;11;1969-04-11;Fri;22
5168;NJ;1969;4;11;1969-04-11;Fri;320
5169;NM;1969;4;11;1969-04-11;Fri;74
5170;NV;1969;4;11;1969-04-11;Fri;22
5171;NY;1969;4;11;1969-04-11;Fri;850
5172;OH;1969;4;11;1969-04-11;Fri;460
5173;OK;1969;4;11;1969-04-11;Fri;126
5174;OR;1969;4;11;1969-04-11;Fri;102
5175;PA;1969;4;11;1969-04-11;Fri;536
5176;RI;1969;4;11;1969-04-11;Fri;32
5177;SC;1969;4;11;1969-04-11;Fri;110
5178;SD;1969;4;11;1969-04-11;Fri;24
5179;TN;1969;4;11;1969-04-11;Fri;196
5180;TX;1969;4;11;1969-04-11;Fri;612
5181;UT;1969;4;11;1969-04-11;Fri;76
5182;VA;1969;4;11;1969-04-11;Fri;210
5183;VT;1969;4;11;1969-04-11;Fri;22
5184;WA;1969;4;11;1969-04-11;Fri;166
5185;WI;1969;4;11;1969-04-11;Fri;186
5186;WV;1969;4;11;1969-04-11;Fri;62
5187;WY;1969;4;11;1969-04-11;Fri;18
5188;AK;1969;4;12;1969-04-12;Sat;20
5189;AL;1969;4;12;1969-04-12;Sat;146
5190;AR;1969;4;12;1969-04-12;Sat;70
5191;AZ;1969;4;12;1969-04-12;Sat;78
5192;CA;1969;4;12;1969-04-12;Sat;898
5193;CO;1969;4;12;1969-04-12;Sat;118
5194;CT;1969;4;12;1969-04-12;Sat;112
5195;DC;1969;4;12;1969-04-12;Sat;96
5196;DE;1969;4;12;1969-04-12;Sat;32
5197;FL;1969;4;12;1969-04-12;Sat;240
5198;GA;1969;4;12;1969-04-12;Sat;216
5199;HI;1969;4;12;1969-04-12;Sat;40
5200;IA;1969;4;12;1969-04-12;Sat;114
5201;ID;1969;4;12;1969-04-12;Sat;36
5202;IL;1969;4;12;1969-04-12;Sat;540
5203;IN;1969;4;12;1969-04-12;Sat;240
5204;KS;1969;4;12;1969-04-12;Sat;84
5205;KY;1969;4;12;1969-04-12;Sat;128
5206;LA;1969;4;12;1969-04-12;Sat;174
5207;MA;1969;4;12;1969-04-12;Sat;234
5208;MD;1969;4;12;1969-04-12;Sat;140
5209;ME;1969;4;12;1969-04-12;Sat;46
5210;MI;1969;4;12;1969-04-12;Sat;404
5211;MN;1969;4;12;1969-04-12;Sat;168
5212;MO;1969;4;12;1969-04-12;Sat;194
5213;MS;1969;4;12;1969-04-12;Sat;110
5214;MT;1969;4;12;1969-04-12;Sat;36
5215;NC;1969;4;12;1969-04-12;Sat;238
5216;ND;1969;4;12;1969-04-12;Sat;28
5217;NE;1969;4;12;1969-04-12;Sat;38
5218;NH;1969;4;12;1969-04-12;Sat;30
5219;NJ;1969;4;12;1969-04-12;Sat;282
5220;NM;1969;4;12;1969-04-12;Sat;52
5221;NV;1969;4;12;1969-04-12;Sat;20
5222;NY;1969;4;12;1969-04-12;Sat;768
5223;OH;1969;4;12;1969-04-12;Sat;418
5224;OK;1969;4;12;1969-04-12;Sat;108
5225;OR;1969;4;12;1969-04-12;Sat;96
5226;PA;1969;4;12;1969-04-12;Sat;484
5227;RI;1969;4;12;1969-04-12;Sat;36
5228;SC;1969;4;12;1969-04-12;Sat;122
